account_id,username_length,username_digit_ratio,has_profile_pic,bio_length,has_external_url,is_private,followers_count,following_count,follower_following_ratio,posts_count,avg_likes_per_post,avg_comments_per_post,posting_freq_per_week,account_age_days,engagement_rate,night_activity_ratio,graph_degree,clustering_coefficient,betweenness_centrality,is_fake
acc_4516,14,0.172,1,19,0,1,70,142,0.493,37,218.13,8.68,11.77,1101,1.0,0.129,3,0.0,1.9e-05,0
acc_4517,12,0.315,0,3,0,1,12,1340,0.009,5,5.45,0.17,0.03,56,0.4682,0.49,12,0.0,0.000457,1
acc_4518,4,0.039,1,142,1,0,316,140,2.257,36,48.38,11.3,5.39,726,0.1889,0.272,3,0.0,2.9e-05,0
acc_4519,11,0.349,0,11,0,0,184,300,0.613,0,0.52,0.42,0.02,143,0.0051,0.587,14,0.011,0.000304,1
acc_4520,13,0.014,1,89,1,0,108,92,1.174,38,72.92,1.83,4.11,1683,0.6922,0.321,3,0.0,5.1e-05,0
acc_4521,9,0.168,1,131,1,0,643,103,6.243,49,33.74,0.31,0.18,553,0.053,0.329,3,0.0,8e-06,0
acc_4522,5,0.043,1,120,1,0,276,348,0.793,37,0.58,3.32,1.25,2324,0.0141,0.216,4,0.0,2.3e-05,0
acc_4523,4,0.054,1,40,0,0,8,139,0.058,51,21.77,1.29,0.04,778,1.0,0.126,3,0.0,1.3e-05,0
acc_4524,8,0.15,1,103,0,1,2650,88,30.114,52,38.44,0.53,0.36,911,0.0147,0.089,3,0.0,9.5e-05,0
acc_4525,13,0.496,1,9,0,0,30,1004,0.03,1,1.68,0.35,0.07,80,0.0677,0.863,12,0.0,0.000394,1
acc_4526,13,0.149,1,110,0,1,758,228,3.325,41,1.16,5.29,1.65,340,0.0085,0.24,3,0.0,1.5e-05,0
acc_4527,14,0.125,1,61,1,1,838,309,2.712,41,102.59,1.83,4.51,1486,0.1246,0.103,3,0.0,3.3e-05,0
acc_4528,10,0.703,0,0,1,1,327,209,1.565,2,3.56,0.47,0.39,3,0.0123,0.682,9,0.0278,0.000112,1
acc_4529,4,0.092,0,54,0,0,2040,96,21.25,45,47.75,3.31,2.2,2811,0.025,0.283,3,0.0,1e-05,0
acc_4530,9,0.041,1,98,0,1,109,185,0.589,41,121.84,1.57,2.06,1913,1.0,0.129,3,0.0,1.3e-05,0
acc_4531,5,0.2,1,59,1,0,87,1200,0.072,42,0.85,6.88,2.64,1420,0.0889,0.075,4,0.0,4.5e-05,0
acc_4532,9,0.088,1,108,0,1,39,65,0.6,44,7.27,0.58,3.92,1349,0.2012,0.201,4,0.0,9e-06,0
acc_4533,14,0.551,0,4,0,0,2,1168,0.002,4,2.86,0.06,0.3,142,1.0,0.453,9,0.0,0.000674,1
acc_4534,12,0.138,1,139,0,1,880,48,18.333,39,8.07,2.61,0.86,826,0.0121,0.277,3,0.0,9e-06,0
acc_4535,6,0.166,1,134,0,1,62,255,0.243,43,51.83,1.22,0.99,1092,0.8557,0.293,3,0.0,6.2e-05,0
acc_4536,12,0.764,0,2,0,1,122,1403,0.087,2,4.99,0.5,0.16,106,0.045,0.77,20,0.0053,0.001302,1
acc_4537,4,0.114,1,126,0,1,118,805,0.147,49,20.05,2.29,1.64,744,0.1894,0.216,3,0.0,1.9e-05,0
acc_4538,14,0.681,0,5,0,0,10,1232,0.008,2,0.31,0.12,0.17,180,0.0429,0.458,7,0.0,3.3e-05,1
acc_4539,5,0.18,1,123,0,0,177,311,0.569,50,44.74,0.17,1.27,342,0.2537,0.114,4,0.0,2.3e-05,0
acc_4540,7,0.185,1,100,0,0,212,577,0.367,31,138.2,5.84,0.01,1644,0.6794,0.108,3,0.0,1.2e-05,0
acc_4541,13,0.024,0,47,0,0,849,546,1.555,58,44.59,6.66,0.34,1817,0.0604,0.322,4,0.0,0.000549,0
acc_4542,12,0.096,1,102,1,0,72,31,2.323,39,78.22,1.58,3.84,2359,1.0,0.256,3,0.0,1.4e-05,0
acc_4543,5,0.046,1,49,1,0,250,322,0.776,49,15.85,1.19,7.71,330,0.0682,0.297,4,0.0,0.000263,0
acc_4544,11,0.002,1,115,0,1,425,294,1.446,49,14.1,2.11,2.76,2193,0.0382,0.323,3,0.0,4e-06,0
acc_4545,13,0.195,1,15,1,1,244,178,1.371,46,14.58,3.79,0.38,1907,0.0753,0.167,3,0.0,1.1e-05,0
acc_4546,10,0.163,1,64,0,0,1356,121,11.207,41,29.46,7.32,2.1,2889,0.0271,0.325,3,0.0,5.6e-05,0
acc_4547,9,0.148,0,18,0,0,375,208,1.803,53,7.11,2.84,2.18,2923,0.0265,0.245,3,0.0,6e-06,0
acc_4548,12,0.174,1,89,0,0,123,1427,0.086,36,27.11,1.42,0.78,317,0.232,0.3,3,0.0,2.1e-05,0
acc_4549,9,0.187,1,30,0,1,101,181,0.558,41,81.95,10.81,5.48,305,0.9184,0.129,4,0.0,6.8e-05,0
acc_4550,12,0.517,0,10,0,1,40,305,0.131,3,0.5,0.72,0.33,44,0.0306,0.836,11,0.0,0.00025,1
acc_4551,11,0.049,1,59,0,0,4760,211,22.559,42,161.59,0.95,0.5,2197,0.0341,0.201,3,0.0,3.5e-05,0
acc_4552,14,0.169,1,51,1,0,1146,1078,1.063,37,23.2,2.82,1.08,2969,0.0227,0.152,3,0.0,2.2e-05,0
acc_4553,14,0.114,1,117,0,0,49,43,1.14,47,74.16,0.9,0.48,837,1.0,0.121,3,0.0,4.6e-05,0
acc_4554,12,0.028,1,56,0,0,1938,74,26.189,61,29.01,2.96,7.23,2631,0.0165,0.057,3,0.0,1.9e-05,0
acc_4555,12,0.592,1,1,0,1,5,796,0.006,2,0.41,0.34,0.02,128,0.1482,0.449,15,0.019,0.000671,1
acc_4556,13,0.123,1,23,0,1,49,419,0.117,34,23.31,1.4,2.49,1787,0.5043,0.151,4,0.0,4.2e-05,0
acc_4557,5,0.164,1,33,0,0,23,155,0.148,39,1.21,5.58,6.87,1126,0.2951,0.203,3,0.0,1.1e-05,0
acc_4558,16,0.668,0,12,0,1,2,409,0.005,2,1.49,0.19,0.96,8,0.8397,0.569,12,0.0,0.000352,1
acc_4559,8,0.31,1,9,0,1,53,581,0.091,2,0.02,0.07,1.22,80,0.0017,0.682,10,0.0,0.000228,1
acc_4560,13,0.192,0,50,0,1,58,140,0.414,54,26.05,3.48,1.97,1741,0.5092,0.164,3,0.0,1.8e-05,0
acc_4561,11,0.177,1,38,0,1,62,48,1.292,46,21.48,3.16,2.88,2704,0.3974,0.311,3,0.0,8e-06,0
acc_4562,18,0.385,1,7,0,1,115,310,0.371,4,0.29,0.04,1.29,173,0.0029,0.5,13,0.0,0.000603,1
acc_4563,5,0.088,1,71,0,1,110,296,0.372,37,48.17,8.65,3.72,2088,0.5166,0.286,3,0.0,1.1e-05,0
acc_4564,9,0.164,1,129,0,1,310,74,4.189,46,13.16,1.74,1.31,2105,0.0481,0.238,3,0.0,5.8e-05,0
acc_4565,15,0.399,0,11,0,0,9,528,0.017,1,0.62,0.34,0.45,99,0.1061,0.427,6,0.0,7.5e-05,1
acc_4566,9,0.351,1,12,0,0,43,1987,0.022,1,4.92,0.02,0.32,9,0.1149,0.559,8,0.0357,5.2e-05,1
acc_4567,12,0.505,0,10,0,1,254,1921,0.132,2,0.11,0.01,0.39,41,0.0004,0.761,15,0.019,0.001029,1
acc_4568,7,0.171,1,114,1,1,562,79,7.114,38,3.1,1.67,4.49,2253,0.0085,0.33,5,0.0,8.3e-05,0
acc_4569,9,0.19,1,22,1,0,785,201,3.905,34,46.24,1.7,3.19,1482,0.0611,0.342,3,0.0,3e-05,0
acc_4570,13,0.08,1,28,0,0,187,130,1.438,45,15.17,6.07,0.1,790,0.1136,0.171,3,0.0,8e-06,0
acc_4571,14,0.153,1,25,1,0,96,117,0.821,42,65.17,5.13,0.02,457,0.7323,0.148,3,0.0,5e-05,0
acc_4572,10,0.079,0,92,0,1,47,219,0.215,39,101.09,0.53,8.04,1503,1.0,0.122,3,0.0,3.2e-05,0
acc_4573,11,0.19,1,29,1,0,167,350,0.477,43,2.84,11.06,0.28,2019,0.0832,0.314,3,0.0,6e-06,0
acc_4574,4,0.136,1,111,0,1,59,92,0.641,44,61.47,5.09,1.53,2754,1.0,0.153,3,0.0,6e-06,0
acc_4575,16,0.793,1,1,0,1,1,1959,0.001,2,5.39,0.49,0.01,154,1.0,0.886,10,0.0,0.000324,1
acc_4576,10,0.028,1,87,1,0,1034,243,4.255,55,37.74,0.07,2.19,654,0.0366,0.207,3,0.0,0.000226,0
acc_4577,7,0.077,1,65,0,0,280,241,1.162,52,16.58,1.58,0.07,1037,0.0648,0.098,4,0.0,1.7e-05,0
acc_4578,5,0.073,1,93,0,1,1488,415,3.586,41,3.92,4.15,0.36,1580,0.0054,0.118,3,0.0,3e-06,0
acc_4579,4,0.155,1,56,1,0,523,150,3.487,51,18.25,7.09,0.23,1866,0.0485,0.128,4,0.0,3.1e-05,0
acc_4580,12,0.052,1,140,0,0,158,224,0.705,54,16.18,6.04,2.04,2932,0.1406,0.085,3,0.0,9e-06,0
acc_4581,11,0.026,1,71,0,0,537,549,0.978,50,4.2,6.54,0.45,2340,0.02,0.129,3,0.0,1.5e-05,0
acc_4582,16,0.467,1,7,0,1,101,571,0.177,1,1.39,0.11,0.14,20,0.0149,0.569,11,0.0,0.000762,1
acc_4583,6,0.051,1,23,0,1,50,175,0.286,47,11.1,4.76,4.26,1025,0.3174,0.33,4,0.0,2e-05,0
acc_4584,5,0.199,1,47,1,0,10,75,0.133,36,4.0,1.23,3.97,2741,0.5236,0.302,3,0.0,3.1e-05,0
acc_4585,9,0.108,1,58,0,0,557,287,1.941,45,0.47,2.73,0.88,2668,0.0058,0.14,3,0.0,2e-06,0
acc_4586,14,0.081,1,65,0,1,162,85,1.906,50,22.15,6.23,8.21,1191,0.1752,0.166,3,0.0,9.2e-05,0
acc_4587,7,0.062,1,74,0,0,54,1051,0.051,36,41.87,1.81,5.35,2032,0.8089,0.199,3,0.0,2.2e-05,0
acc_4588,14,0.025,1,34,1,0,611,446,1.37,48,24.37,0.42,0.94,2048,0.0406,0.331,4,0.0,3.8e-05,0
acc_4589,14,0.081,0,50,0,1,191,301,0.635,47,0.15,3.95,0.73,1442,0.0215,0.176,3,0.0,2.3e-05,0
acc_4590,13,0.143,1,92,0,1,251,177,1.418,48,75.67,5.26,7.57,275,0.3224,0.325,3,0.0,1.1e-05,0
acc_4591,12,0.077,1,104,0,0,462,390,1.185,45,4.36,7.91,1.25,2382,0.0265,0.096,3,0.0,1e-06,0
acc_4592,19,0.33,1,13,0,1,19,350,0.054,3,2.6,0.08,0.51,81,0.1408,0.548,12,0.0152,0.000366,1
acc_4593,14,0.146,1,107,1,1,48,55,0.873,51,17.8,3.16,8.22,1339,0.4366,0.294,3,0.0,1.8e-05,0
acc_4594,17,0.37,0,8,0,1,41,1598,0.026,4,5.01,0.6,0.39,130,0.1366,0.822,9,0.0,8.5e-05,1
acc_4595,4,0.062,0,69,1,0,2068,185,11.178,42,17.43,2.44,4.07,710,0.0096,0.243,3,0.0,1.5e-05,0
acc_4596,11,0.379,0,5,0,0,5,571,0.009,3,0.75,0.62,0.66,47,0.2749,0.483,10,0.0,0.000234,1
acc_4597,13,0.025,1,54,1,1,190,45,4.222,66,1.8,1.7,2.15,2000,0.0184,0.146,3,0.0,7e-06,0
acc_4598,7,0.053,1,95,1,1,933,1133,0.823,44,46.8,1.66,0.66,497,0.0519,0.077,3,0.0,2.3e-05,0
acc_4599,18,0.538,1,4,0,1,10,618,0.016,2,2.68,0.64,0.44,46,0.3316,0.857,8,0.0,6.4e-05,1
acc_4600,9,0.441,1,7,0,1,18,1565,0.012,5,0.56,1.25,0.58,165,0.1006,0.622,11,0.0182,0.000141,1
acc_4601,13,0.153,1,37,0,0,171,234,0.731,50,1.82,0.91,3.29,1181,0.016,0.319,3,0.0,2.1e-05,0
acc_4602,13,0.115,1,100,0,0,442,79,5.595,41,1.83,7.6,1.91,1581,0.0213,0.219,3,0.0,4.2e-05,0
acc_4603,6,0.098,1,122,0,0,48,229,0.21,37,44.28,2.76,2.3,819,0.98,0.209,3,0.0,1.9e-05,0
acc_4604,13,0.149,1,55,0,1,541,88,6.148,51,27.97,5.12,0.56,1583,0.0612,0.163,3,0.0,7e-06,0
acc_4605,7,0.088,1,43,1,0,299,88,3.398,52,37.81,0.65,3.6,222,0.1287,0.295,3,0.0,1.2e-05,0
acc_4606,6,0.117,1,106,1,1,295,500,0.59,53,46.87,0.67,0.59,2685,0.1612,0.113,3,0.0,7.7e-05,0
acc_4607,10,0.063,0,112,0,0,1850,213,8.685,42,1.82,1.08,3.27,2443,0.0016,0.105,3,0.0,1.5e-05,0
acc_4608,13,0.165,1,114,0,0,646,350,1.846,35,106.08,0.07,2.97,2640,0.1643,0.169,3,0.0,2.4e-05,0
acc_4609,6,0.018,1,36,0,1,310,688,0.451,44,15.74,4.26,0.49,1625,0.0645,0.069,3,0.0,1.3e-05,0
acc_4610,4,0.177,1,29,0,1,1629,59,27.61,47,11.69,15.8,1.0,1017,0.0169,0.291,3,0.0,8.6e-05,0
acc_4611,7,0.048,1,31,0,1,51,270,0.189,44,19.0,1.09,0.4,2117,0.3939,0.139,3,0.0,1.1e-05,0
acc_4612,14,0.162,1,104,1,0,3937,385,10.226,52,46.46,2.32,2.67,479,0.0124,0.264,4,0.0,1e-05,0
acc_4613,4,0.126,0,25,0,0,157,453,0.347,36,1.92,1.77,0.22,2298,0.0235,0.318,3,0.0,9e-06,0
acc_4614,10,0.135,1,10,1,1,927,238,3.895,39,97.2,0.56,0.91,2680,0.1055,0.237,3,0.3333,2.9e-05,0
acc_4615,13,0.15,1,141,0,0,125,291,0.43,50,6.84,2.07,4.61,2145,0.0713,0.209,3,0.0,8e-06,0
acc_4616,9,0.15,1,111,0,1,381,108,3.528,47,2.04,16.06,1.76,2609,0.0475,0.328,3,0.0,4.2e-05,0
acc_4617,9,0.054,1,146,1,1,1687,77,21.909,48,0.37,12.31,4.44,347,0.0075,0.223,3,0.0,1.8e-05,0
acc_4618,6,0.124,1,130,1,1,373,187,1.995,47,1.82,0.95,6.89,866,0.0074,0.068,3,0.0,4e-05,0
acc_4619,12,0.099,1,38,0,0,2815,72,39.097,48,1.12,0.7,0.52,781,0.0006,0.321,3,0.0,5.9e-05,0
acc_4620,6,0.035,1,106,0,1,287,83,3.458,40,16.95,4.64,2.02,1107,0.0752,0.071,3,0.0,0.000104,0
acc_4621,10,0.053,1,136,1,1,819,341,2.402,57,35.72,0.84,2.7,1923,0.0446,0.136,3,0.0,4.3e-05,0
acc_4622,14,0.16,1,131,1,0,158,82,1.927,37,53.47,2.33,1.71,346,0.3531,0.322,3,0.0,5e-06,0
acc_4623,9,0.006,1,111,0,0,380,18,21.111,54,24.95,2.3,1.88,492,0.0717,0.306,3,0.0,3.4e-05,0
acc_4624,7,0.183,1,93,1,0,223,41,5.439,40,14.15,1.25,1.44,1227,0.0691,0.327,3,0.0,1.3e-05,0
acc_4625,8,0.183,1,99,0,0,64,172,0.372,40,24.59,5.58,8.06,1195,0.4713,0.185,3,0.0,7.2e-05,0
acc_4626,6,0.19,1,101,0,1,420,261,1.609,49,13.97,2.27,0.18,585,0.0387,0.329,3,0.0,2e-06,0
acc_4627,8,0.639,0,5,0,1,79,1125,0.07,4,2.54,0.02,0.37,189,0.0323,0.69,16,0.025,0.000526,1
acc_4628,7,0.045,1,32,0,1,98,106,0.925,41,1.42,1.91,3.43,2083,0.034,0.168,3,0.0,1.7e-05,0
acc_4629,14,0.03,1,124,0,0,55,10,5.5,42,75.57,4.29,1.17,795,1.0,0.259,3,0.0,0.000105,0
acc_4630,9,0.141,1,40,0,0,3485,108,32.269,41,45.0,11.4,1.5,2892,0.0162,0.213,3,0.0,2.6e-05,0
acc_4631,6,0.173,1,82,0,0,469,1125,0.417,51,29.25,2.66,5.79,558,0.0681,0.155,5,0.0,9.7e-05,0
acc_4632,7,0.121,1,149,0,1,294,159,1.849,51,39.0,9.92,2.2,2511,0.1664,0.337,3,0.0,1.6e-05,0
acc_4633,8,0.602,0,1,0,1,7,2651,0.003,1,0.33,0.1,0.61,144,0.0613,0.753,9,0.0278,0.000134,1
acc_4634,5,0.13,0,56,0,1,208,340,0.612,36,20.13,2.75,5.78,2335,0.11,0.225,3,0.0,1.4e-05,0
acc_4635,12,0.57,1,3,0,0,43,904,0.048,3,0.43,0.51,0.38,10,0.0217,0.608,8,0.0,0.000158,1
acc_4636,10,0.383,1,0,0,0,94,2586,0.036,3,0.67,0.43,0.21,18,0.0117,0.451,10,0.0,8.7e-05,1
acc_4637,5,0.038,1,42,0,1,1489,1100,1.354,47,12.05,1.24,1.96,1473,0.0089,0.342,3,0.0,5.2e-05,0
acc_4638,12,0.326,1,14,0,0,191,312,0.612,3,0.43,0.21,0.24,95,0.0033,0.757,14,0.011,0.000302,1
acc_4639,11,0.073,1,56,1,0,193,155,1.245,50,143.05,3.81,0.6,2853,0.7609,0.303,3,0.0,0.001016,0
acc_4640,19,0.39,0,5,0,1,4,395,0.01,4,1.26,0.25,0.48,159,0.3781,0.58,11,0.0364,0.000359,1
acc_4641,4,0.011,1,88,0,1,640,1924,0.333,32,0.11,8.32,3.11,1523,0.0132,0.159,4,0.0,3.5e-05,0
acc_4642,19,0.58,0,10,0,0,24,3419,0.007,3,3.74,0.04,1.27,149,0.1576,0.692,10,0.0444,6.1e-05,1
acc_4643,9,0.325,0,2,0,0,53,787,0.067,1,0.17,0.35,0.94,75,0.0098,0.675,8,0.0,0.00011,1
acc_4644,4,0.082,1,21,1,1,310,82,3.78,44,16.61,3.34,1.58,349,0.0643,0.082,3,0.0,0.00022,0
acc_4645,9,0.029,1,114,0,1,1712,148,11.568,40,1.15,7.18,0.19,1885,0.0049,0.252,3,0.0,4.7e-05,0
acc_4646,18,0.446,1,11,0,1,17,2406,0.007,1,3.68,0.25,0.29,25,0.2311,0.758,12,0.0,0.000377,1
acc_4647,8,0.467,1,10,0,1,21,795,0.026,1,5.32,0.19,0.98,4,0.2626,0.832,15,0.0,0.000386,1
acc_4648,8,0.131,1,34,0,0,92,52,1.769,49,0.25,5.93,2.74,245,0.0671,0.276,3,0.0,3.2e-05,0
acc_4649,6,0.106,1,85,1,1,53,148,0.358,35,16.87,4.76,1.83,2313,0.4082,0.336,3,0.0,9e-06,0
acc_4650,12,0.542,0,3,1,1,41,1228,0.033,1,1.5,0.11,0.26,74,0.0395,0.541,10,0.0,0.000137,1
acc_4651,13,0.19,1,89,0,1,79,210,0.376,51,65.27,2.79,1.71,604,0.8615,0.072,3,0.3333,6e-06,0
acc_4652,12,0.067,1,128,0,1,63,19,3.316,36,3.74,0.63,6.91,462,0.0694,0.228,3,0.0,3e-05,0
acc_4653,5,0.104,1,78,0,0,143,921,0.155,48,156.22,1.47,2.17,1229,1.0,0.131,3,0.0,2.8e-05,0
acc_4654,18,0.361,0,4,0,1,49,1833,0.027,1,3.58,0.44,0.13,35,0.0821,0.634,19,0.0058,0.000647,1
acc_4655,11,0.786,0,3,0,0,124,916,0.135,4,1.82,0.52,0.39,105,0.0188,0.464,9,0.0,0.000116,1
acc_4656,9,0.346,0,13,0,0,55,1482,0.037,1,4.01,0.24,0.19,36,0.0772,0.503,7,0.0,0.000159,1
acc_4657,8,0.029,1,116,0,1,72,96,0.75,42,26.98,0.19,2.14,2373,0.3772,0.333,3,0.0,1.2e-05,0
acc_4658,13,0.159,1,62,1,1,141,449,0.314,42,91.37,6.41,4.25,1748,0.6935,0.303,3,0.0,2.4e-05,0
acc_4659,4,0.048,1,135,1,0,418,140,2.986,49,13.86,4.28,3.14,1601,0.0434,0.28,3,0.0,3e-05,0
acc_4660,9,0.055,1,38,1,1,140,65,2.154,38,27.49,0.09,0.2,2498,0.1969,0.207,3,0.3333,3.3e-05,0
acc_4661,13,0.196,1,114,1,0,2,282,0.007,40,36.07,7.75,6.09,2827,1.0,0.112,3,0.0,1e-05,0
acc_4662,7,0.185,1,104,1,1,638,164,3.89,57,46.97,6.54,0.35,2621,0.0839,0.208,3,0.0,2.3e-05,0
acc_4663,15,0.301,0,3,0,1,65,639,0.102,0,2.16,0.0,0.18,39,0.0333,0.709,15,0.0095,0.000913,1
acc_4664,13,0.166,0,139,0,0,33,72,0.458,30,52.63,0.46,0.42,1542,1.0,0.079,3,0.0,6e-06,0
acc_4665,16,0.395,1,8,0,0,31,904,0.034,2,2.51,0.87,0.27,175,0.1089,0.564,11,0.0,0.000175,1
acc_4666,4,0.075,1,138,1,0,258,644,0.401,50,80.96,1.29,4.37,1419,0.3188,0.311,3,0.0,2e-06,0
acc_4667,13,0.006,1,71,0,0,78,277,0.282,46,25.16,2.62,2.64,185,0.3562,0.075,3,0.0,9e-06,0
acc_4668,4,0.031,1,56,0,1,754,630,1.197,42,94.15,0.85,7.18,636,0.126,0.071,3,0.0,1.4e-05,0
acc_4669,17,0.583,1,4,0,1,41,613,0.067,0,0.8,0.13,0.78,77,0.0228,0.818,15,0.019,0.000278,1
acc_4670,6,0.134,1,105,0,0,2254,95,23.726,50,23.98,2.63,1.73,274,0.0118,0.193,3,0.0,3.2e-05,0
acc_4671,4,0.073,1,89,1,0,277,168,1.649,44,71.37,2.71,3.41,2560,0.2675,0.324,3,0.0,6.4e-05,0
acc_4672,18,0.409,1,13,0,0,59,1410,0.042,1,1.71,0.15,1.05,44,0.0315,0.484,10,0.0,0.000362,1
acc_4673,12,0.324,0,4,0,1,99,395,0.251,1,7.44,0.18,0.22,2,0.077,0.873,9,0.0,0.000167,1
acc_4674,13,0.036,1,59,1,0,1978,326,6.067,52,31.99,1.16,1.12,1127,0.0168,0.078,3,0.0,4.6e-05,0
acc_4675,5,0.178,1,90,0,1,39,22,1.773,48,172.59,1.6,0.39,1986,1.0,0.257,3,0.0,9e-06,0
acc_4676,8,0.063,1,58,1,0,45,57,0.789,43,109.39,10.33,2.83,662,1.0,0.233,3,0.0,7e-06,0
acc_4677,13,0.014,1,133,0,0,131,138,0.949,49,60.12,1.24,0.38,2656,0.4684,0.218,3,0.0,2.8e-05,0
acc_4678,10,0.178,1,106,1,1,184,107,1.72,44,22.1,7.93,9.09,199,0.1632,0.081,3,0.3333,4e-05,0
acc_4679,11,0.14,1,130,1,1,50,296,0.169,46,10.48,5.93,2.98,1440,0.328,0.271,3,0.0,7.6e-05,0
acc_4680,4,0.181,1,93,1,0,1241,104,11.933,37,26.16,1.85,13.8,1617,0.0226,0.154,3,0.0,1.5e-05,0
acc_4681,11,0.421,0,11,0,0,40,598,0.067,2,0.3,0.45,0.04,55,0.0188,0.407,10,0.0,0.000119,1
acc_4682,11,0.039,1,113,0,0,217,20,10.85,41,16.84,1.72,10.65,1845,0.0856,0.208,3,0.0,4e-06,0
acc_4683,13,0.054,1,92,0,0,120,566,0.212,34,18.7,2.14,3.68,2916,0.1737,0.281,3,0.0,8e-06,0
acc_4684,14,0.623,0,11,0,1,62,1464,0.042,1,0.55,0.11,1.73,140,0.0106,0.589,13,0.0128,0.000354,1
acc_4685,11,0.007,1,94,1,0,359,397,0.904,39,0.72,1.68,6.89,1440,0.0067,0.328,3,0.3333,3e-05,0
acc_4686,7,0.187,1,105,0,0,1154,744,1.551,44,19.73,0.65,0.91,2857,0.0177,0.281,3,0.0,9e-06,0
acc_4687,14,0.158,0,83,1,0,1279,525,2.436,48,45.28,1.59,1.13,1421,0.0366,0.131,3,0.0,3.4e-05,0
acc_4688,15,0.352,0,3,0,0,48,1135,0.042,1,2.89,0.35,0.04,181,0.0676,0.512,10,0.0,0.000194,1
acc_4689,13,0.036,1,39,0,1,79,174,0.454,37,17.97,14.01,0.6,1250,0.4048,0.195,3,0.0,6e-06,0
acc_4690,6,0.147,1,76,1,0,33,58,0.569,58,34.61,5.04,0.61,1665,1.0,0.249,3,0.0,1.1e-05,0
acc_4691,9,0.089,1,130,1,0,681,255,2.671,52,8.46,11.18,4.04,1490,0.0289,0.204,3,0.0,1.5e-05,0
acc_4692,14,0.701,0,3,0,1,8,803,0.01,2,4.93,0.41,0.07,112,0.6669,0.833,8,0.0,0.000294,1
acc_4693,8,0.068,1,110,1,0,1128,418,2.699,48,48.35,0.71,0.86,2266,0.0435,0.249,3,0.0,3.2e-05,0
acc_4694,5,0.087,1,126,0,1,65,197,0.33,39,10.88,3.32,4.57,1159,0.2184,0.299,3,0.0,2.8e-05,0
acc_4695,8,0.09,1,46,0,1,106,367,0.289,30,26.06,3.0,5.73,1191,0.2741,0.299,4,0.0,4.9e-05,0
acc_4696,11,0.033,1,41,1,0,711,149,4.772,44,8.95,1.41,1.97,1097,0.0146,0.316,3,0.0,1.6e-05,0
acc_4697,14,0.168,1,25,1,0,11,319,0.034,43,35.8,2.16,1.17,2744,1.0,0.06,3,0.0,2.6e-05,0
acc_4698,10,0.039,1,103,0,1,44,74,0.595,44,38.17,5.25,0.54,778,0.9868,0.115,3,0.3333,0.000158,0
acc_4699,14,0.066,0,86,0,0,236,21,11.238,44,69.77,1.41,3.17,1261,0.3016,0.33,3,0.0,8.1e-05,0
acc_4700,11,0.469,1,12,0,0,49,246,0.199,3,4.54,0.29,0.25,34,0.0985,0.731,16,0.0083,0.001162,1
acc_4701,7,0.126,1,31,0,0,190,13,14.615,38,7.58,10.58,1.83,2783,0.0956,0.091,3,0.0,2e-06,0
acc_4702,9,0.159,1,117,0,1,1156,81,14.272,41,27.36,0.1,0.56,2672,0.0238,0.22,4,0.0,7.2e-05,0
acc_4703,13,0.396,1,0,1,1,82,480,0.171,0,1.32,1.38,1.19,12,0.0329,0.499,14,0.0,0.000827,1
acc_4704,7,0.166,1,143,0,1,700,36,19.444,54,23.13,15.41,1.21,411,0.0551,0.258,3,0.0,1.5e-05,0
acc_4705,4,0.18,1,134,0,0,101,561,0.18,41,9.26,1.79,5.06,2963,0.1094,0.342,3,0.0,1e-06,0
acc_4706,8,0.11,1,112,1,1,69,586,0.118,52,43.85,1.95,3.56,1776,0.6638,0.257,3,0.0,1.2e-05,0
acc_4707,14,0.115,1,46,0,1,321,770,0.417,48,14.57,2.66,0.81,1356,0.0537,0.084,3,0.0,2.4e-05,0
acc_4708,16,0.312,1,0,0,0,97,1093,0.089,0,2.29,0.04,0.66,122,0.024,0.856,13,0.0,0.000452,1
acc_4709,14,0.124,0,42,1,1,39,75,0.52,50,10.26,8.86,3.83,1083,0.4902,0.296,3,0.0,2.5e-05,0
acc_4710,12,0.364,1,9,0,0,4,385,0.01,5,2.21,0.83,0.55,131,0.759,0.772,15,0.0095,0.000436,1
acc_4711,9,0.665,1,11,0,1,153,2751,0.056,0,0.0,0.97,0.38,45,0.0063,0.547,8,0.0,7.5e-05,1
acc_4712,17,0.517,0,8,0,1,48,1486,0.032,1,1.78,0.01,0.05,8,0.0373,0.795,19,0.0117,0.000574,1
acc_4713,13,0.041,1,82,0,1,1137,234,4.859,51,48.22,4.93,1.96,2578,0.0467,0.248,3,0.0,4.6e-05,0
acc_4714,18,0.488,0,2,0,1,35,2317,0.015,0,1.08,0.12,1.63,162,0.0343,0.693,13,0.0128,0.000274,1
acc_4715,7,0.138,1,78,0,0,8,284,0.028,42,18.2,25.16,1.33,2017,1.0,0.077,3,0.0,7e-06,0
acc_4716,14,0.734,0,10,0,0,125,1515,0.083,2,1.35,0.17,1.31,98,0.0122,0.441,11,0.0,0.000273,1
acc_4717,11,0.138,1,59,1,0,57,84,0.679,49,142.46,0.2,1.01,1381,1.0,0.207,3,0.0,2.1e-05,0
acc_4718,11,0.106,1,97,0,1,205,520,0.394,41,41.36,1.22,1.51,2800,0.2077,0.069,3,0.0,2.4e-05,0
acc_4719,15,0.688,1,2,0,1,34,2045,0.017,3,5.44,0.57,1.24,199,0.1767,0.476,12,0.0,0.000363,1
